compile time(s),type,test_n,algorithm,simd,builtin,n,median,mean,max,min,p99,p95,p90,stddev,variance
0.864,uint8_t,24,oddeven,2,1,256,18.999238,18.999754,20.301611,18.275152,19.766144,19.444613,19.326812,0.080870,0.080554
0.892,uint8_t,24,oddeven,2,2,256,17.592690,17.623449,19.553168,16.621340,18.955905,18.215362,18.008088,0.122114,0.121637
0.829,uint8_t,24,batcher,1,0,256,33.419548,33.422025,34.728259,32.654975,34.028815,33.859429,33.735560,0.067067,0.066805
0.85,uint8_t,24,batcher,1,1,256,31.810867,31.848127,34.921865,31.091807,33.113610,32.103514,32.042286,0.104121,0.103714
0.964,uint8_t,24,batcher,1,2,256,40.596517,40.630481,43.517762,39.563665,43.036731,41.079750,40.916604,0.231443,0.230539
0.871,uint8_t,24,batcher,2,0,256,21.919797,22.065310,25.564343,21.773850,24.083632,22.681692,22.419701,0.175804,0.175117
0.895,uint8_t,24,batcher,2,1,256,17.891106,18.114338,24.028414,16.827659,21.528558,19.407650,19.128742,0.705943,0.703186
0.885,uint8_t,24,batcher,2,2,256,17.674219,17.790999,22.787775,16.640338,19.961334,19.133092,18.744461,0.447045,0.445299
1.133,uint8_t,24,balanced,1,0,256,35.794390,35.952359,38.077189,35.302386,37.648157,37.018607,36.821018,0.247417,0.246451
1.201,uint8_t,24,balanced,1,1,256,36.960117,37.014151,38.598606,36.499835,37.725728,37.560900,37.351621,0.072304,0.072022
1.138,uint8_t,24,balanced,1,2,256,62.225070,62.255967,65.294897,61.151215,64.376447,63.029675,62.840950,0.295223,0.294069
1.169,uint8_t,24,balanced,2,0,256,27.476178,27.500813,29.052442,26.913358,28.570313,27.991280,27.843085,0.080975,0.080659
1.113,uint8_t,24,balanced,2,1,256,21.905436,21.888450,24.005319,20.064886,23.226129,22.733578,22.258079,0.197970,0.197197
1.113,uint8_t,24,balanced,2,2,256,23.789116,23.841010,27.171654,23.421995,25.196781,24.213503,24.052251,0.107754,0.107333
1.127,uint8_t,24,bosenelson,1,0,256,55.996216,56.021644,58.165279,55.343401,57.183455,56.595811,56.347937,0.128945,0.128442
1.145,uint8_t,24,bosenelson,1,1,256,56.084462,56.146350,57.815640,55.522127,57.554919,56.670029,56.499760,0.116581,0.116125
1.316,uint8_t,24,bosenelson,1,2,256,65.103153,65.148015,67.696556,64.447584,66.445132,65.882889,65.563070,0.141725,0.141171
1.086,uint8_t,24,bosenelson,2,0,256,61.512625,61.458559,65.021731,59.236599,63.250747,62.728314,62.471380,0.695501,0.692784
1.204,uint8_t,24,bosenelson,2,1,256,25.110039,25.176462,27.818547,23.884819,27.618819,26.059480,25.842963,0.342848,0.341509
1.203,uint8_t,24,bosenelson,2,2,256,23.615908,23.677948,26.527078,22.886040,26.240442,24.307543,23.948906,0.203115,0.202322
0.929,uint8_t,25,bitonic,1,0,256,24.708605,24.744873,27.699513,24.448709,25.535916,24.936135,24.872225,0.071860,0.071579
0.943,uint8_t,25,bitonic,1,1,256,25.998268,26.007645,27.314118,25.522109,26.954912,26.145984,26.111331,0.032484,0.032357
1.037,uint8_t,25,bitonic,1,2,256,34.025697,34.116084,36.051085,33.065110,35.389518,35.106920,34.885704,0.261721,0.260699
0.937,uint8_t,25,bitonic,2,0,256,21.643093,21.673653,23.332543,21.254195,23.050235,21.887992,21.827449,0.063801,0.063552
0.947,uint8_t,25,bitonic,2,1,256,17.940019,17.945620,18.934620,17.672659,18.536669,18.091684,18.043945,0.016444,0.016380
0.938,uint8_t,25,bitonic,2,2,256,16.437849,16.472898,17.801196,15.877709,17.594282,16.956273,16.810808,0.084213,0.083884
0.844,uint8_t,25,oddeven,1,0,256,22.679785,22.715696,23.871735,22.325389,23.497621,23.043105,22.907454,0.038251,0.038102
0.921,uint8_t,25,oddeven,1,1,256,23.613323,23.631957,24.731833,23.347228,24.493690,23.832376,23.786478,0.028134,0.028024
1.007,uint8_t,25,oddeven,1,2,256,34.145569,34.166288,35.819060,33.584770,35.335032,34.392209,34.330954,0.050638,0.050441
0.841,uint8_t,25,oddeven,2,0,256,19.897125,19.892425,21.057660,19.420199,20.167008,20.052324,20.012897,0.017603,0.017534
0.912,uint8_t,25,oddeven,2,1,256,16.844565,16.855403,19.132339,16.334739,18.367467,16.988426,16.963312,0.051173,0.050973
0.911,uint8_t,25,oddeven,2,2,256,16.779373,16.772384,17.446532,16.334709,17.016761,16.926109,16.895661,0.013984,0.013929
0.871,uint8_t,25,batcher,1,0,256,27.157136,27.174738,30.612138,26.785516,28.046228,27.424758,27.355399,0.076818,0.076518
0.879,uint8_t,25,batcher,1,1,256,28.480313,28.532074,31.103021,28.080459,30.577457,28.787621,28.622163,0.129792,0.129285
0.948,uint8_t,25,batcher,1,2,256,34.736902,34.744977,35.698693,34.268332,35.659392,35.010484,34.951794,0.041010,0.040850
0.805,uint8_t,25,batcher,2,0,256,23.356875,23.386834,25.679626,22.938466,24.841395,23.660151,23.592142,0.079256,0.078946
0.89,uint8_t,25,batcher,2,1,256,17.332788,17.354085,19.134871,17.005692,18.716475,17.533358,17.483237,0.047153,0.046969
0.886,uint8_t,25,batcher,2,2,256,17.726918,17.737132,18.788678,17.445711,18.425130,17.905016,17.851585,0.017506,0.017438
1.17,uint8_t,25,balanced,1,0,256,34.312900,34.322691,35.698518,33.384080,35.148670,34.858194,34.622005,0.086062,0.085726
1.092,uint8_t,25,balanced,1,1,256,37.619030,37.654074,40.323066,37.184424,39.810580,37.924072,37.820314,0.113731,0.113287
1.167,uint8_t,25,balanced,1,2,256,60.001701,60.055043,62.580661,59.509414,61.574056,60.604664,60.382951,0.124160,0.123675
1.088,uint8_t,25,balanced,2,0,256,31.334154,31.345823,32.497205,29.937852,32.324080,32.066934,31.908588,0.204025,0.203228
1.092,uint8_t,25,balanced,2,1,256,20.646575,20.683162,24.031460,20.019069,21.892672,21.167481,20.915114,0.123826,0.123342
1.132,uint8_t,25,balanced,2,2,256,23.410306,23.359875,24.508953,21.865120,24.373551,24.106146,23.953255,0.224553,0.223676
1.285,uint8_t,25,bosenelson,1,0,256,62.004323,62.024474,63.118344,61.162493,63.062037,62.528170,62.408736,0.092716,0.092354
1.304,uint8_t,25,bosenelson,1,1,256,60.840605,60.888330,62.791710,60.000506,61.775592,61.432137,61.288051,0.108695,0.108271
1.421,uint8_t,25,bosenelson,1,2,256,75.167401,75.208666,76.679527,73.761696,76.602666,76.161863,75.918777,0.298113,0.296948
1.277,uint8_t,25,bosenelson,2,0,256,65.457593,65.458170,66.886406,64.348353,66.547771,66.253806,66.058140,0.188628,0.187891
1.301,uint8_t,25,bosenelson,2,1,256,29.166817,29.204046,31.781544,28.655194,31.189642,29.578361,29.474052,0.123148,0.122667
1.311,uint8_t,25,bosenelson,2,2,256,27.317349,27.374133,31.360574,26.784375,28.631793,27.831794,27.679371,0.147376,0.146800
0.87,uint8_t,26,bitonic,1,0,256,27.432869,27.448915,28.887821,27.198034,28.246170,27.650287,27.571443,0.030020,0.029903
0.965,uint8_t,26,bitonic,1,1,256,25.071138,25.081646,26.399563,24.444628,25.991029,25.540558,25.426126,0.080209,0.079895
0.966,uint8_t,26,bitonic,1,2,256,34.355090,34.360854,36.212592,33.884815,35.963754,34.599165,34.530800,0.057227,0.057004
0.904,uint8_t,26,bitonic,2,0,256,20.713106,20.736332,21.711212,20.534761,21.444859,20.889296,20.834266,0.015547,0.015486
0.917,uint8_t,26,bitonic,2,1,256,16.816676,16.830142,17.782460,16.524906,17.498722,17.043108,16.969529,0.025861,0.025760
0.946,uint8_t,26,bitonic,2,2,256,17.435439,17.456616,19.858194,17.125889,18.880125,17.607208,17.556733,0.052417,0.052213
0.911,uint8_t,26,oddeven,1,0,256,22.493355,22.536722,24.329910,22.029575,24.072039,22.950749,22.837756,0.097854,0.097471
0.931,uint8_t,26,oddeven,1,1,256,23.288454,23.339349,26.746345,23.070630,24.318881,23.571027,23.486581,0.069685,0.069413
0.968,uint8_t,26,oddeven,1,2,256,35.308080,35.327893,37.237816,34.594864,36.787914,35.562348,35.476938,0.062085,0.061843
0.885,uint8_t,26,oddeven,2,0,256,18.984191,19.001573,21.063799,18.756230,19.617883,19.168766,19.123759,0.028495,0.028383
0.918,uint8_t,26,oddeven,2,1,256,17.631988,17.640580,18.750740,17.388855,18.084040,17.805410,17.754219,0.019175,0.019100
0.87,uint8_t,26,oddeven,2,2,256,16.593199,16.616498,19.041534,16.213336,17.669290,16.834073,16.772106,0.059955,0.059721
0.889,uint8_t,26,batcher,1,0,256,29.626733,29.684075,32.662025,29.020057,32.476587,30.107242,29.938642,0.186440,0.185712
0.847,uint8_t,26,batcher,1,1,256,28.624619,28.645630,30.009330,27.938543,29.747191,29.029933,28.900219,0.066171,0.065913
0.958,uint8_t,26,batcher,1,2,256,33.655640,33.682713,36.467068,32.900932,34.564329,34.216191,34.067619,0.136051,0.135519
0.872,uint8_t,26,batcher,2,0,256,20.452233,20.493037,22.350388,20.151904,21.524293,20.820923,20.687256,0.048986,0.048795
0.838,uint8_t,26,batcher,2,1,256,17.459898,17.479360,19.621551,17.184999,18.671373,17.633670,17.593974,0.051735,0.051533
0.889,uint8_t,26,batcher,2,2,256,16.697136,16.702748,18.187587,16.321811,17.624372,16.892651,16.843329,0.041664,0.041501
1.175,uint8_t,26,balanced,1,0,256,37.232693,37.254318,39.524614,36.804958,38.614943,37.525733,37.416805,0.066297,0.066038
1.13,uint8_t,26,balanced,1,1,256,34.319481,34.354280,37.135938,33.842035,35.719615,34.793300,34.665281,0.104752,0.104343
1.218,uint8_t,26,balanced,1,2,256,65.238927,65.290388,67.768817,64.216267,67.339463,65.887289,65.698126,0.188687,0.187950
1.171,uint8_t,26,balanced,2,0,256,31.947768,31.912348,33.260066,30.611688,33.017533,32.561089,32.370506,0.173326,0.172649
1.115,uint8_t,26,balanced,2,1,256,21.545791,21.550571,25.100635,20.852660,22.720117,21.917052,21.856079,0.126498,0.126004
1.086,uint8_t,26,balanced,2,2,256,22.538279,22.546734,24.118390,21.346347,23.679761,23.066543,22.952768,0.115894,0.115441
1.29,uint8_t,26,bosenelson,1,0,256,65.875537,65.871890,67.430927,64.468159,67.018587,66.726256,66.567569,0.271095,0.270036
1.245,uint8_t,26,bosenelson,1,1,256,67.736722,67.824826,70.135278,67.011183,69.966751,68.616700,68.302414,0.219383,0.218526
1.431,uint8_t,26,bosenelson,1,2,256,75.142613,75.142981,77.501622,73.665024,76.774339,76.078422,75.711098,0.296128,0.294971
1.302,uint8_t,26,bosenelson,2,0,256,69.220713,69.286791,72.376623,68.190792,71.960203,69.839215,69.722648,0.314742,0.313513
1.308,uint8_t,26,bosenelson,2,1,256,27.285865,27.321015,29.467143,26.405141,28.413804,27.812684,27.657414,0.100645,0.100252
1.233,uint8_t,26,bosenelson,2,2,256,29.360964,29.411088,32.550589,28.713444,32.010712,29.720164,29.632367,0.152531,0.151935
0.876,uint8_t,27,bitonic,1,0,256,26.323083,26.345984,29.168014,25.963167,27.381986,26.574126,26.510626,0.068062,0.067796
0.963,uint8_t,27,bitonic,1,1,256,26.535323,26.571806,29.694380,26.213285,28.547930,26.745045,26.699749,0.103160,0.102757
0.998,uint8_t,27,bitonic,1,2,256,35.150158,35.172460,37.676476,34.374460,36.210756,35.503139,35.370305,0.064792,0.064539
0.929,uint8_t,27,bitonic,2,0,256,19.225249,19.237588,20.439387,18.894047,19.988383,19.398282,19.363491,0.025464,0.025365
0.895,uint8_t,27,bitonic,2,1,256,16.577930,16.596058,17.830946,16.301176,17.453348,16.796252,16.737283,0.027271,0.027165
0.952,uint8_t,27,bitonic,2,2,256,17.439374,17.460303,19.426039,17.207345,19.113171,17.603864,17.575916,0.052418,0.052213
0.894,uint8_t,27,oddeven,1,0,256,23.023498,23.056037,25.916160,22.710914,24.562673,23.195743,23.154154,0.095495,0.095122
0.928,uint8_t,27,oddeven,1,1,256,22.474127,22.489064,23.778918,21.997082,23.253590,22.881453,22.743091,0.049764,0.049570
0.94,uint8_t,27,oddeven,1,2,256,35.315547,35.357373,38.230908,34.947824,36.794149,35.721881,35.570782,0.092915,0.092552
0.887,uint8_t,27,oddeven,2,0,256,18.180241,18.229048,19.359539,17.532871,19.135171,18.707415,18.539293,0.074982,0.074689
0.924,uint8_t,27,oddeven,2,1,256,17.685997,17.703757,19.447454,17.417150,18.471576,17.923619,17.868074,0.032671,0.032543
0.888,uint8_t,27,oddeven,2,2,256,16.312521,16.356140,18.452442,15.861635,17.881966,16.781987,16.667562,0.088314,0.087969
0.895,uint8_t,27,batcher,1,0,256,27.029715,27.084846,30.000522,26.401473,29.113467,27.513158,27.385896,0.136581,0.136048
0.85,uint8_t,27,batcher,1,1,256,28.541945,28.586712,32.289574,27.988258,29.170951,28.965342,28.851376,0.147408,0.146833
0.991,uint8_t,27,batcher,1,2,256,36.412840,36.456857,38.929172,36.095508,38.488248,36.654822,36.617139,0.107677,0.107256
0.852,uint8_t,27,batcher,2,0,256,20.751250,20.795725,22.927985,20.179867,22.713621,21.343252,21.176150,0.146955,0.146381
0.916,uint8_t,27,batcher,2,1,256,16.319417,16.351127,18.892203,15.968885,17.258536,16.749020,16.606378,0.069337,0.069066
0.873,uint8_t,27,batcher,2,2,256,16.756894,16.769243,18.394936,16.467752,17.049607,16.937513,16.897813,0.021548,0.021464
1.191,uint8_t,27,balanced,1,0,256,34.542867,34.564189,36.067734,34.025066,35.747216,34.993999,34.845137,0.083630,0.083304
1.123,uint8_t,27,balanced,1,1,256,37.431282,37.443465,38.776634,37.103592,38.306903,37.680724,37.607110,0.037990,0.037842
1.23,uint8_t,27,balanced,1,2,256,60.003641,60.037735,61.679862,59.034034,61.561377,60.511957,60.330862,0.091100,0.090744
1.108,uint8_t,27,balanced,2,0,256,31.762914,31.763166,32.779953,31.073271,32.410918,32.220998,32.102650,0.080027,0.079714
1.186,uint8_t,27,balanced,2,1,256,22.410909,22.417301,24.153298,21.555791,23.256751,23.004145,22.832661,0.119405,0.118939
1.104,uint8_t,27,balanced,2,2,256,22.444509,22.470431,23.983901,21.482279,23.784095,23.080785,22.871510,0.120938,0.120465
1.224,uint8_t,27,bosenelson,1,0,256,71.373788,71.425558,74.058565,70.605809,73.551875,72.086290,71.785444,0.202311,0.201521
1.269,uint8_t,27,bosenelson,1,1,256,66.496802,66.561622,68.719915,65.997272,68.533967,67.106134,66.868541,0.149408,0.148824
1.488,uint8_t,27,bosenelson,1,2,256,79.291790,79.295331,82.825950,78.048103,81.988447,79.954500,79.770112,0.316630,0.315393
1.307,uint8_t,27,bosenelson,2,0,256,71.935645,71.877896,73.860177,69.230430,73.617657,72.861984,72.718731,0.537245,0.535146
1.275,uint8_t,27,bosenelson,2,1,256,32.703147,32.760274,34.701776,31.799216,34.358068,33.541581,33.410816,0.231143,0.230240
1.345,uint8_t,27,bosenelson,2,2,256,30.896746,31.301150,33.444613,29.565426,33.307920,33.066618,32.795992,0.860856,0.857494
0.935,uint8_t,28,bitonic,1,0,256,27.432354,27.444026,29.746972,26.974168,28.643000,27.747689,27.659831,0.079607,0.079296
0.998,uint8_t,28,bitonic,1,1,256,27.723615,27.734752,29.261017,27.371636,28.834930,27.951371,27.888638,0.042170,0.042005
1.009,uint8_t,28,bitonic,1,2,256,35.579567,35.593857,37.458393,34.520893,36.189299,35.807333,35.751448,0.047084,0.046900
0.955,uint8_t,28,bitonic,2,0,256,22.502740,22.521500,25.058201,22.066212,24.711986,22.729493,22.664924,0.106257,0.105842
0.899,uint8_t,28,bitonic,2,1,256,16.239048,16.289582,18.118431,15.868112,17.563223,16.698440,16.590240,0.079380,0.079070
0.904,uint8_t,28,bitonic,2,2,256,17.670332,17.689376,19.350909,17.400988,17.996374,17.873257,17.825461,0.026546,0.026442
0.9,uint8_t,28,oddeven,1,0,256,22.484271,22.495932,23.480730,22.158922,23.469319,22.709300,22.633066,0.029670,0.029554
0.865,uint8_t,28,oddeven,1,1,256,22.714023,22.756179,25.801406,22.476074,24.748363,22.847632,22.813836,0.096339,0.095962
1.011,uint8_t,28,oddeven,1,2,256,33.378488,33.395503,35.672658,32.962257,34.318104,33.790089,33.653193,0.068264,0.067997
0.923,uint8_t,28,oddeven,2,0,256,19.362803,19.372586,20.314161,18.994764,20.214993,19.537519,19.485397,0.023704,0.023611
0.916,uint8_t,28,oddeven,2,1,256,17.482495,17.503144,19.849037,17.065207,18.480061,17.715481,17.614599,0.051607,0.051405
0.912,uint8_t,28,oddeven,2,2,256,17.623844,17.642977,19.586368,17.422401,18.293327,17.799047,17.755404,0.026214,0.026112
0.823,uint8_t,28,batcher,1,0,256,27.715703,27.724276,30.651203,27.095375,28.760337,28.073131,27.999728,0.114629,0.114182
0.872,uint8_t,28,batcher,1,1,256,27.252378,27.262566,29.008081,26.755116,28.294315,27.570208,27.494711,0.062028,0.061786
0.96,uint8_t,28,batcher,1,2,256,36.311824,36.333964,38.381468,35.773059,37.493089,36.554573,36.480046,0.056373,0.056152
0.873,uint8_t,28,batcher,2,0,256,19.046727,19.092187,21.378642,18.286914,20.070232,19.503727,19.417415,0.091340,0.090983
0.882,uint8_t,28,batcher,2,1,256,17.435743,17.451699,19.379604,16.951063,18.888935,17.586380,17.553310,0.045718,0.045540
0.906,uint8_t,28,batcher,2,2,256,17.441676,17.458635,19.278715,17.167391,18.483656,17.616658,17.576379,0.036233,0.036092
1.116,uint8_t,28,balanced,1,0,256,33.893306,33.954445,36.504972,33.348376,34.844522,34.407188,34.308873,0.111465,0.111030
1.221,uint8_t,28,balanced,1,1,256,36.742625,36.782779,39.521782,36.328957,38.714937,37.107963,36.973289,0.103707,0.103302
1.157,uint8_t,28,balanced,1,2,256,60.098860,60.142339,62.390156,59.666876,61.201897,60.448698,60.345133,0.066319,0.066060
1.15,uint8_t,28,balanced,2,0,256,28.980069,28.965745,31.414392,27.644548,30.954126,29.941272,29.675071,0.356801,0.355407
1.215,uint8_t,28,balanced,2,1,256,21.861723,21.900039,23.574775,21.178448,23.334738,22.336080,22.178889,0.105891,0.105477
1.109,uint8_t,28,balanced,2,2,256,22.506866,22.524665,25.500335,20.930255,24.344428,23.143467,22.975177,0.207445,0.206635
1.267,uint8_t,28,bosenelson,1,0,256,68.687734,68.760346,70.817180,67.775115,70.324859,69.471885,69.110328,0.144312,0.143749
1.375,uint8_t,28,bosenelson,1,1,256,74.651361,74.265620,76.200651,72.359609,75.775461,75.455829,75.319646,0.850380,0.847058
1.524,uint8_t,28,bosenelson,1,2,256,79.021439,79.067717,80.707287,76.955909,80.573167,79.796831,79.679252,0.237318,0.236391
1.271,uint8_t,28,bosenelson,2,0,256,76.648586,76.670076,78.877800,75.144338,78.158648,77.818497,77.522570,0.420466,0.418823
1.375,uint8_t,28,bosenelson,2,1,256,32.767168,32.780281,34.642491,31.505136,34.341381,33.564616,33.357886,0.258377,0.257368
1.307,uint8_t,28,bosenelson,2,2,256,34.152638,34.162752,35.829841,32.933976,35.703693,34.793675,34.667919,0.175967,0.175279
0.9,uint8_t,29,bitonic,1,0,256,26.889578,26.867029,28.748983,26.223455,27.965780,27.022205,26.996862,0.049736,0.049541
0.991,uint8_t,29,bitonic,1,1,256,26.109893,26.156149,29.298555,25.197324,27.554589,26.639576,26.473145,0.159399,0.158777
1.093,uint8_t,29,bitonic,1,2,256,31.861909,31.893102,34.736272,31.293954,32.679484,32.296417,32.213397,0.095250,0.094878
0.899,uint8_t,29,bitonic,2,0,256,21.478193,21.496765,22.937047,20.544523,22.714199,22.013899,21.895934,0.106223,0.105808
0.924,uint8_t,29,bitonic,2,1,256,16.375756,16.424011,18.452911,15.899466,17.578978,16.932479,16.719603,0.091903,0.091544
0.957,uint8_t,29,bitonic,2,2,256,16.362454,16.384457,18.566494,15.503225,17.797287,16.903244,16.727226,0.117143,0.116685
0.868,uint8_t,29,oddeven,1,0,256,22.179622,22.203579,23.533143,21.755595,23.200941,22.566582,22.442167,0.051909,0.051707
0.941,uint8_t,29,oddeven,1,1,256,22.420846,22.453408,24.664606,22.062760,24.273105,22.704413,22.648375,0.077106,0.076804
0.955,uint8_t,29,oddeven,1,2,256,32.567277,32.569409,34.548120,31.873875,32.871824,32.761485,32.707674,0.044784,0.044609
0.844,uint8_t,29,oddeven,2,0,256,18.413951,18.430599,20.224625,18.199702,19.360845,18.533219,18.498979,0.029758,0.029641
0.892,uint8_t,29,oddeven,2,1,256,17.188504,17.224777,19.530172,16.951593,18.552212,17.324196,17.279817,0.059593,0.059360
0.86,uint8_t,29,oddeven,2,2,256,16.726733,16.763924,18.504587,16.466583,18.284630,16.904907,16.836625,0.064322,0.064071
0.854,uint8_t,29,batcher,1,0,256,27.261699,27.301501,30.403169,26.821723,29.776233,27.446084,27.392369,0.129296,0.128791
0.854,uint8_t,29,batcher,1,1,256,27.152308,27.167031,30.351286,26.763446,29.148274,27.315078,27.265058,0.094785,0.094414
1.001,uint8_t,29,batcher,1,2,256,35.063388,35.086660,37.187050,34.659845,36.054869,35.294133,35.262972,0.047511,0.047326
0.889,uint8_t,29,batcher,2,0,256,19.193591,19.280878,22.985389,18.569282,20.774067,20.112719,19.673204,0.182159,0.181448
0.85,uint8_t,29,batcher,2,1,256,17.185533,17.179532,18.890182,16.718402,18.253644,17.337206,17.288674,0.044927,0.044752
0.872,uint8_t,29,batcher,2,2,256,17.582450,17.563823,19.208218,16.874515,18.985773,17.743782,17.711057,0.066380,0.066120
1.194,uint8_t,29,balanced,1,0,256,36.579503,36.613527,38.711571,36.201943,37.777144,36.877857,36.808044,0.069188,0.068917
1.124,uint8_t,29,balanced,1,1,256,36.752737,36.761084,38.116072,36.317577,37.419387,37.009238,36.959037,0.037363,0.037218
1.238,uint8_t,29,balanced,1,2,256,63.575273,63.583809,65.014740,62.058279,64.500601,64.200397,64.058609,0.133392,0.132870
1.179,uint8_t,29,balanced,2,0,256,28.974801,29.007059,30.409655,27.946079,30.188634,29.731194,29.563707,0.167892,0.167236
1.158,uint8_t,29,balanced,2,1,256,19.026818,19.068688,22.326016,18.609837,20.588258,19.420063,19.272300,0.098009,0.097626
1.155,uint8_t,29,balanced,2,2,256,21.858938,21.881183,24.013950,20.736955,23.616931,22.559942,22.344040,0.180890,0.180184
1.373,uint8_t,29,bosenelson,1,0,256,77.309006,77.291679,78.832706,76.467810,78.753984,77.842360,77.676910,0.143379,0.142819
