compile time(s),type,test_n,algorithm,simd,builtin,n,median,mean,max,min,p99,p95,p90,stddev,variance
1.106,uint8_t,17,balanced,1,2,64,67.188745,67.273149,70.083858,66.810567,70.083858,67.724690,67.451004,0.266206,0.262047
1.074,uint8_t,17,balanced,2,0,64,42.186162,42.278549,43.759554,40.553827,43.759554,43.593198,43.240895,0.432628,0.425869
1.059,uint8_t,17,balanced,2,1,64,27.194651,27.250937,28.901505,26.472287,28.901505,28.006999,27.709660,0.158353,0.155879
1.083,uint8_t,17,balanced,2,2,64,28.550908,28.600242,32.159688,27.823033,32.159688,29.123408,29.051993,0.320513,0.315505
0.941,uint8_t,17,bosenelson,1,0,64,34.820292,34.867414,36.926603,34.263955,36.926603,35.295912,35.014855,0.102256,0.100658
0.963,uint8_t,17,bosenelson,1,1,64,34.704947,34.784317,37.530429,34.376139,37.530429,35.296727,34.934708,0.159183,0.156696
1.02,uint8_t,17,bosenelson,1,2,64,56.151523,56.310563,59.150101,55.896914,59.150101,56.867711,56.745509,0.342014,0.336670
0.94,uint8_t,17,bosenelson,2,0,64,30.629328,30.743560,34.760201,30.314854,34.760201,31.054521,30.883410,0.414129,0.407658
0.913,uint8_t,17,bosenelson,2,1,64,19.208076,19.239044,20.005292,18.980666,20.005292,19.717447,19.478802,0.038560,0.037958
0.962,uint8_t,17,bosenelson,2,2,64,21.504045,21.515134,22.658751,20.975032,22.658751,22.015984,21.881173,0.102582,0.100979
0.748,uint8_t,18,bitonic,1,0,64,28.954834,29.019873,29.977635,28.817150,29.977635,29.390807,29.216210,0.044666,0.043968
0.762,uint8_t,18,bitonic,1,1,64,29.102410,29.186993,30.998825,28.874744,30.998825,29.697986,29.413170,0.131795,0.129736
0.821,uint8_t,18,bitonic,1,2,64,35.394094,35.454506,37.986148,35.204692,37.986148,35.829003,35.635828,0.131207,0.129157
0.765,uint8_t,18,bitonic,2,0,64,21.671364,21.690163,22.869005,21.334460,22.869005,21.932788,21.850465,0.056108,0.055232
0.764,uint8_t,18,bitonic,2,1,64,20.767540,20.775076,21.565097,20.216472,21.565097,21.182590,21.120038,0.072579,0.071445
0.792,uint8_t,18,bitonic,2,2,64,21.048440,21.076026,21.689393,20.651887,21.689393,21.479621,21.389802,0.048207,0.047454
0.833,uint8_t,18,oddeven,1,0,64,31.653256,31.663066,33.016231,31.086332,33.016231,32.065767,32.023475,0.088120,0.086743
0.873,uint8_t,18,oddeven,1,1,64,31.450677,31.440561,31.948740,30.679240,31.948740,31.856730,31.818408,0.064324,0.063319
0.896,uint8_t,18,oddeven,1,2,64,43.606799,43.621525,44.342546,42.947679,44.342546,44.112741,44.019469,0.096552,0.095043
0.836,uint8_t,18,oddeven,2,0,64,21.500098,21.517269,22.683378,21.219546,22.683378,21.801090,21.731919,0.049122,0.048354
0.856,uint8_t,18,oddeven,2,1,64,18.377288,18.406111,19.671350,17.913746,19.671350,18.815723,18.687579,0.083916,0.082605
0.817,uint8_t,18,oddeven,2,2,64,20.240018,20.287205,23.122387,19.559760,23.122387,21.104372,20.740613,0.287480,0.282988
0.734,uint8_t,18,batcher,1,0,64,32.945040,33.026997,36.318242,32.683599,36.318242,33.282274,33.136945,0.253711,0.249747
0.78,uint8_t,18,batcher,1,1,64,34.588576,34.635524,36.975423,33.868406,36.975423,35.233988,34.990072,0.197553,0.194466
0.839,uint8_t,18,batcher,1,2,64,35.700978,35.828503,38.933358,35.283017,38.933358,36.509038,36.148383,0.231345,0.227730
0.725,uint8_t,18,batcher,2,0,64,21.840071,21.909013,23.584360,21.467402,23.584360,22.192350,22.158855,0.123158,0.121234
0.778,uint8_t,18,batcher,2,1,64,19.459500,19.516148,21.591619,18.738742,21.591619,19.882459,19.813432,0.134886,0.132778
0.776,uint8_t,18,batcher,2,2,64,19.516581,19.549264,21.015012,18.955197,21.015012,19.944011,19.781407,0.080346,0.079090
1.017,uint8_t,18,balanced,1,0,64,41.319374,41.373150,44.246329,40.895471,44.246329,41.679735,41.602776,0.176646,0.173886
1.07,uint8_t,18,balanced,1,1,64,44.536375,44.606414,45.789479,43.538256,45.789479,45.577862,45.441132,0.234541,0.230876
1.119,uint8_t,18,balanced,1,2,64,67.420794,67.508692,70.640234,67.108847,70.640234,67.887783,67.783085,0.204086,0.200897
1.05,uint8_t,18,balanced,2,0,64,39.266839,39.437921,42.539997,38.823370,42.539997,39.883749,39.840465,0.368814,0.363052
1.012,uint8_t,18,balanced,2,1,64,28.810811,28.778138,29.808168,26.929624,29.808168,29.423542,29.356450,0.240388,0.236632
1.035,uint8_t,18,balanced,2,2,64,28.434111,28.387396,29.522303,26.500935,29.522303,29.066240,28.845343,0.219618,0.216187
0.935,uint8_t,18,bosenelson,1,0,64,40.871641,40.973889,43.105303,40.474929,43.105303,41.402269,41.323568,0.152621,0.150237
0.936,uint8_t,18,bosenelson,1,1,64,38.457166,38.474485,39.025467,38.278633,39.025467,38.792912,38.616990,0.019002,0.018705
1.045,uint8_t,18,bosenelson,1,2,64,61.759751,61.721741,62.505211,60.830647,62.505211,62.396165,62.272000,0.163611,0.161054
0.891,uint8_t,18,bosenelson,2,0,64,38.502305,38.533094,39.644754,37.713457,39.644754,39.207492,38.850623,0.103037,0.101427
0.967,uint8_t,18,bosenelson,2,1,64,21.870278,21.967234,25.134824,21.218167,25.134824,22.538206,22.269744,0.358016,0.352422
0.934,uint8_t,18,bosenelson,2,2,64,21.529954,21.711575,25.149892,21.023523,25.149892,22.575817,22.358239,0.469315,0.461982
0.813,uint8_t,19,bitonic,1,0,64,27.159894,27.194267,28.638283,26.641732,28.638283,27.640289,27.506735,0.095035,0.093550
0.821,uint8_t,19,bitonic,1,1,64,29.170782,29.178956,29.954866,28.005765,29.954866,29.776654,29.678729,0.112951,0.111187
0.873,uint8_t,19,bitonic,1,2,64,41.174769,41.176342,42.149479,40.471550,42.149479,41.635920,41.523752,0.078413,0.077188
0.757,uint8_t,19,bitonic,2,0,64,22.401366,22.402176,24.238424,21.805790,24.238424,22.974670,22.881400,0.153223,0.150829
0.809,uint8_t,19,bitonic,2,1,64,20.102063,20.169352,21.292974,19.271127,21.292974,20.867793,20.668612,0.131867,0.129807
0.821,uint8_t,19,bitonic,2,2,64,22.890073,22.849807,24.919180,21.315662,24.919180,24.210939,23.852499,0.619001,0.609329
0.827,uint8_t,19,oddeven,1,0,64,31.863565,31.864642,33.435238,31.431735,33.435238,32.077999,32.024661,0.061265,0.060308
0.847,uint8_t,19,oddeven,1,1,64,29.618581,29.690842,32.798353,29.273309,32.798353,29.875832,29.820931,0.174012,0.171293
0.908,uint8_t,19,oddeven,1,2,64,43.567934,43.608043,45.117127,43.058142,45.117127,44.193243,44.023242,0.143930,0.141681
0.793,uint8_t,19,oddeven,2,0,64,22.574190,22.675894,26.048856,22.339137,26.048856,22.939859,22.753684,0.376438,0.370556
0.807,uint8_t,19,oddeven,2,1,64,21.083564,21.078506,22.984928,20.190782,22.984928,22.180614,21.719932,0.277405,0.273070
0.8,uint8_t,19,oddeven,2,2,64,19.984439,19.989198,21.944416,19.153226,21.944416,20.535010,20.362239,0.160396,0.157889
0.783,uint8_t,19,batcher,1,0,64,38.309462,38.356036,39.908578,37.972649,39.908578,38.645372,38.583453,0.064557,0.063549
0.773,uint8_t,19,batcher,1,1,64,38.019043,37.985180,38.614349,37.200417,38.614349,38.426708,38.364587,0.096513,0.095005
0.881,uint8_t,19,batcher,1,2,64,41.931244,42.008625,44.894959,41.311466,44.894959,42.397233,42.293913,0.202663,0.199496
0.757,uint8_t,19,batcher,2,0,64,30.963953,30.979201,31.852612,30.466049,31.852612,31.440987,31.328112,0.068112,0.067048
0.811,uint8_t,19,batcher,2,1,64,21.725813,21.799020,23.408114,20.880730,23.408114,22.873248,22.584014,0.330596,0.325431
0.759,uint8_t,19,batcher,2,2,64,19.922213,19.949055,21.316809,19.257759,21.316809,20.584167,20.389592,0.150569,0.148216
1.046,uint8_t,19,balanced,1,0,64,44.588767,44.608834,45.647608,43.600971,45.647608,45.229749,45.130201,0.162699,0.160157
1.074,uint8_t,19,balanced,1,1,64,42.638299,42.695365,44.564332,42.113970,44.564332,43.117739,43.062488,0.118331,0.116482
1.115,uint8_t,19,balanced,1,2,64,75.934565,75.876230,77.354502,72.755591,77.354502,77.088279,76.873202,0.588659,0.579461
1.034,uint8_t,19,balanced,2,0,64,42.489305,42.414506,43.970956,40.910172,43.970956,43.422559,43.259903,0.402998,0.396701
1.093,uint8_t,19,balanced,2,1,64,22.919863,23.004149,25.967953,22.176680,25.967953,23.803989,23.596793,0.452224,0.445158
1.014,uint8_t,19,balanced,2,2,64,22.721234,22.766582,23.377497,22.550096,23.377497,23.078343,22.991886,0.025457,0.025059
1.002,uint8_t,19,bosenelson,1,0,64,46.544285,46.587561,48.021044,45.836323,48.021044,47.199039,46.889818,0.109478,0.107767
1.006,uint8_t,19,bosenelson,1,1,64,45.072637,45.186518,49.149442,44.323858,49.149442,45.596875,45.563046,0.436665,0.429842
1.066,uint8_t,19,bosenelson,1,2,64,65.651190,65.689640,68.235423,64.955960,68.235423,66.174548,66.078329,0.241404,0.237632
0.988,uint8_t,19,bosenelson,2,0,64,44.733058,44.765488,45.983927,44.261881,45.983927,45.346233,45.173076,0.101095,0.099515
0.95,uint8_t,19,bosenelson,2,1,64,27.958869,27.934838,29.719838,26.963352,29.719838,28.448288,28.418230,0.176812,0.174050
0.969,uint8_t,19,bosenelson,2,2,64,34.404824,34.346861,35.264436,32.903134,35.264436,34.905914,34.802635,0.184723,0.181837
0.777,uint8_t,20,bitonic,1,0,64,30.034297,30.058327,31.050392,29.638246,31.050392,30.285322,30.265078,0.043051,0.042378
0.846,uint8_t,20,bitonic,1,1,64,27.851185,27.916901,31.329813,27.567897,31.329813,28.098920,27.989899,0.203919,0.200733
0.872,uint8_t,20,bitonic,1,2,64,40.641799,40.709866,43.591691,39.742625,43.591691,41.170436,41.124372,0.269353,0.265144
0.798,uint8_t,20,bitonic,2,0,64,22.019882,22.035680,24.965152,21.139083,24.965152,22.564038,22.485431,0.242654,0.238863
0.786,uint8_t,20,bitonic,2,1,64,20.213896,20.261174,22.219151,19.723179,22.219151,20.898806,20.538123,0.162414,0.159876
0.786,uint8_t,20,bitonic,2,2,64,20.721362,20.766911,22.986724,20.401247,22.986724,21.144172,21.049393,0.115038,0.113240
0.826,uint8_t,20,oddeven,1,0,64,31.893938,31.860014,32.266907,31.431172,32.266907,32.156228,32.136945,0.045275,0.044567
0.82,uint8_t,20,oddeven,1,1,64,31.337226,31.312350,31.988975,30.682727,31.988975,31.749545,31.638484,0.078528,0.077301
0.942,uint8_t,20,oddeven,1,2,64,44.615783,44.644333,46.477058,43.923615,46.477058,44.953562,44.855223,0.095033,0.093548
0.791,uint8_t,20,oddeven,2,0,64,21.422473,21.519890,23.442568,20.969935,23.442568,21.959949,21.780744,0.177838,0.175059
0.803,uint8_t,20,oddeven,2,1,64,19.683353,19.760792,21.059540,19.031489,21.059540,21.027619,20.248480,0.202378,0.199216
0.845,uint8_t,20,oddeven,2,2,64,20.295774,20.284984,21.086106,19.741828,21.086106,20.634070,20.564534,0.051901,0.051090
0.777,uint8_t,20,batcher,1,0,64,35.231014,35.290473,37.059430,34.916220,37.059430,35.609568,35.408528,0.132572,0.130501
0.773,uint8_t,20,batcher,1,1,64,34.298085,34.368508,36.427999,33.818749,36.427999,34.876970,34.775294,0.158698,0.156218
0.882,uint8_t,20,batcher,1,2,64,38.069094,38.074119,39.064295,37.587761,39.064295,38.252927,38.196437,0.032461,0.031953
0.779,uint8_t,20,batcher,2,0,64,23.612787,23.603901,24.515270,22.910172,24.515270,24.201531,24.156940,0.132894,0.130817
0.818,uint8_t,20,batcher,2,1,64,20.981681,21.019971,22.128101,20.481233,22.128101,21.447747,21.326715,0.073041,0.071900
0.763,uint8_t,20,batcher,2,2,64,20.086542,20.147088,22.833802,19.604386,22.833802,20.597795,20.503189,0.191216,0.188228
1.04,uint8_t,20,balanced,1,0,64,45.135558,45.104441,46.347843,44.368443,46.347843,45.730873,45.582552,0.175169,0.172432
1.024,uint8_t,20,balanced,1,1,64,41.073406,41.082123,41.862550,40.812623,41.862550,41.307396,41.271842,0.028842,0.028391
1.081,uint8_t,20,balanced,1,2,64,74.958461,75.043653,77.689763,74.005889,77.689763,75.932745,75.815305,0.371707,0.365899
1.011,uint8_t,20,balanced,2,0,64,38.920349,38.996099,40.888250,38.630984,40.888250,39.552913,39.322242,0.149161,0.146831
1.063,uint8_t,20,balanced,2,1,64,26.212074,26.275765,29.987253,25.780354,29.987253,26.592285,26.489450,0.320873,0.315859
1.068,uint8_t,20,balanced,2,2,64,24.367570,24.414512,25.241917,24.175364,25.241917,24.884370,24.658030,0.049755,0.048977
0.93,uint8_t,20,bosenelson,1,0,64,47.357659,47.338068,47.991915,46.895518,47.991915,47.838730,47.633354,0.062106,0.061136
1.018,uint8_t,20,bosenelson,1,1,64,47.320460,47.370620,48.996196,47.013779,48.996196,47.716489,47.494901,0.103598,0.101980
1.083,uint8_t,20,bosenelson,1,2,64,59.634711,59.682133,60.470820,59.354064,60.470820,60.234113,59.978591,0.054252,0.053405
0.937,uint8_t,20,bosenelson,2,0,64,46.674134,46.622032,47.653357,45.536324,47.653357,47.217162,47.103412,0.147958,0.145646
1.015,uint8_t,20,bosenelson,2,1,64,21.373760,21.462292,24.709912,20.591955,24.709912,22.093707,21.805740,0.247377,0.243512
0.972,uint8_t,20,bosenelson,2,2,64,21.385035,21.475227,23.997047,21.149575,23.997047,21.828878,21.732326,0.178691,0.175899
0.83,uint8_t,21,bitonic,1,0,64,33.113971,33.093765,33.504272,32.499902,33.504272,33.338966,33.290651,0.033504,0.032980
0.837,uint8_t,21,bitonic,1,1,64,34.030766,34.034603,35.305959,33.242944,35.305959,34.616956,34.423641,0.112013,0.110263
0.948,uint8_t,21,bitonic,1,2,64,43.353081,43.424726,45.354341,42.547351,45.354341,44.254481,43.932689,0.230876,0.227269
0.809,uint8_t,21,bitonic,2,0,64,24.280380,24.301760,24.813732,24.099360,24.813732,24.556426,24.468695,0.021923,0.021580
0.888,uint8_t,21,bitonic,2,1,64,18.878157,18.900023,20.109267,18.220884,20.109267,19.110278,19.068036,0.047317,0.046578
0.828,uint8_t,21,bitonic,2,2,64,19.963652,20.017425,22.451317,19.696683,22.451317,20.247248,20.117986,0.123616,0.121685
0.813,uint8_t,21,oddeven,1,0,64,31.018200,30.949909,31.970140,29.091239,31.970140,31.584029,31.534457,0.242329,0.238542
0.852,uint8_t,21,oddeven,1,1,64,29.046529,29.056323,30.727296,28.181140,30.727296,29.755239,29.552933,0.213680,0.210342
0.909,uint8_t,21,oddeven,1,2,64,44.702317,44.682182,45.592026,43.911858,45.592026,45.305545,45.103764,0.121348,0.119452
0.838,uint8_t,21,oddeven,2,0,64,22.565468,22.653412,26.024183,22.206023,26.024183,23.045835,22.982316,0.235461,0.231782
0.824,uint8_t,21,oddeven,2,1,64,20.406219,20.426427,21.297584,19.772497,21.297584,20.916286,20.707863,0.074842,0.073672
0.818,uint8_t,21,oddeven,2,2,64,19.972973,19.971867,20.657682,19.586488,20.657682,20.305315,20.246658,0.050024,0.049243
0.798,uint8_t,21,batcher,1,0,64,38.131676,38.184573,40.684108,37.837455,40.684108,38.406040,38.381371,0.124581,0.122634
0.848,uint8_t,21,batcher,1,1,64,40.500476,40.477678,41.407647,39.963186,41.407647,40.909328,40.804686,0.092343,0.090900
0.931,uint8_t,21,batcher,1,2,64,44.456455,44.432145,45.842960,42.322132,45.842960,45.178883,45.047305,0.252394,0.248451
0.814,uint8_t,21,batcher,2,0,64,33.823155,33.813638,35.686298,32.964300,35.686298,34.129132,34.085123,0.159701,0.157206
0.806,uint8_t,21,batcher,2,1,64,20.495248,20.508293,21.237588,20.046908,21.237588,20.867479,20.809547,0.054369,0.053520
0.842,uint8_t,21,batcher,2,2,64,19.960415,19.991423,22.165015,19.550113,22.165015,20.158858,20.074992,0.150675,0.148320
1.021,uint8_t,21,balanced,1,0,64,44.731904,44.794083,45.786034,44.256472,45.786034,45.412113,45.229045,0.114833,0.113038
1.033,uint8_t,21,balanced,1,1,64,44.735276,44.794777,45.850662,44.121364,45.850662,45.749497,45.280051,0.188512,0.185567
1.135,uint8_t,21,balanced,1,2,64,74.929717,74.834395,77.212493,73.162155,77.212493,75.890159,75.674973,0.563859,0.555049
1.088,uint8_t,21,balanced,2,0,64,37.984336,38.006887,39.807533,37.083153,39.807533,38.668826,38.387743,0.154690,0.152273
1.033,uint8_t,21,balanced,2,1,64,27.660315,27.665023,30.211288,26.329894,30.211288,28.254571,28.014684,0.225008,0.221493
1.109,uint8_t,21,balanced,2,2,64,27.673394,27.718755,30.462779,26.983784,30.462779,28.308655,28.150974,0.248313,0.244433
1.055,uint8_t,21,bosenelson,1,0,64,52.880452,52.960274,55.513115,52.303561,55.513115,53.607753,53.137005,0.237532,0.233821
1.063,uint8_t,21,bosenelson,1,1,64,55.138002,55.148507,58.347777,54.251608,58.347777,55.594995,55.492896,0.273603,0.269328
1.149,uint8_t,21,bosenelson,1,2,64,68.475761,68.561691,71.382602,67.900610,71.382602,69.197315,68.936848,0.247991,0.244116
1.013,uint8_t,21,bosenelson,2,0,64,56.326498,56.351258,59.275462,55.238802,59.275462,56.943908,56.859435,0.288060,0.283559
1.021,uint8_t,21,bosenelson,2,1,64,23.620158,23.721328,25.786466,23.324201,25.786466,24.598119,24.251088,0.206276,0.203053
1.035,uint8_t,21,bosenelson,2,2,64,24.842404,24.984129,28.856029,24.523374,28.856029,26.583407,25.300497,0.447303,0.440314
0.861,uint8_t,22,bitonic,1,0,64,28.137250,28.216735,30.353424,27.667494,30.353424,28.797068,28.672884,0.158212,0.155740
0.888,uint8_t,22,bitonic,1,1,64,27.016541,27.042115,28.539407,26.514588,28.539407,27.268401,27.225135,0.059942,0.059005
0.925,uint8_t,22,bitonic,1,2,64,44.587119,44.554183,45.027748,43.732736,45.027748,44.892101,44.850849,0.058439,0.057526
0.806,uint8_t,22,bitonic,2,0,64,23.351130,23.362990,26.961850,22.164802,26.961850,23.800982,23.742510,0.311426,0.306560
0.886,uint8_t,22,bitonic,2,1,64,20.548439,20.521934,21.782396,19.799068,21.782396,20.913246,20.838325,0.091886,0.090450
0.822,uint8_t,22,bitonic,2,2,64,19.582128,19.562132,20.471522,19.147029,20.471522,19.884870,19.722953,0.045553,0.044841
0.814,uint8_t,22,oddeven,1,0,64,30.688316,30.714795,32.846748,29.974575,32.846748,30.981187,30.950209,0.156015,0.153577
0.845,uint8_t,22,oddeven,1,1,64,30.184668,30.163193,30.614126,29.398418,30.614126,30.596533,30.446511,0.052088,0.051274
0.938,uint8_t,22,oddeven,1,2,64,44.645036,44.644934,45.468156,43.999512,45.468156,45.150999,45.073171,0.094973,0.093489
0.798,uint8_t,22,oddeven,2,0,64,20.976071,21.056220,22.637967,20.674631,22.637967,21.543217,21.426491,0.111618,0.109874
0.832,uint8_t,22,oddeven,2,1,64,19.008422,19.071286,22.202168,18.635599,22.202168,19.379878,19.243709,0.183862,0.180989
0.888,uint8_t,22,oddeven,2,2,64,18.940380,19.028053,22.199675,18.625661,22.199675,19.452362,19.234858,0.201878,0.198724
0.843,uint8_t,22,batcher,1,0,64,40.628767,40.613562,41.296376,39.348727,41.296376,41.204172,41.011894,0.104695,0.103060
0.827,uint8_t,22,batcher,1,1,64,40.873723,40.927456,43.786144,40.211945,43.786144,41.425090,41.323365,0.209317,0.206046
0.876,uint8_t,22,batcher,1,2,64,45.557698,45.526139,46.287204,44.706314,46.287204,46.081057,45.934664,0.117691,0.115852
0.79,uint8_t,22,batcher,2,0,64,26.655752,26.658595,27.233717,26.357361,27.233717,26.954319,26.844770,0.026970,0.026549
0.815,uint8_t,22,batcher,2,1,64,19.974326,20.002963,20.635744,19.584302,20.635744,20.378996,20.312210,0.056021,0.055146
0.831,uint8_t,22,batcher,2,2,64,20.659926,20.642492,21.590092,19.924552,21.590092,21.098821,20.954665,0.084362,0.083044
1.029,uint8_t,22,balanced,1,0,64,43.580915,43.647910,44.977598,43.088941,44.977598,44.487252,44.122234,0.162798,0.160254
1.067,uint8_t,22,balanced,1,1,64,43.881556,43.880688,45.027633,43.377909,45.027633,44.341905,44.189278,0.085166,0.083835
1.151,uint8_t,22,balanced,1,2,64,70.861454,70.920859,73.735775,70.290049,73.735775,71.446688,71.170216,0.223996,0.220497
1.115,uint8_t,22,balanced,2,0,64,36.778144,36.809925,38.596034,35.966311,38.596034,37.317459,37.168980,0.148856,0.146530
1.039,uint8_t,22,balanced,2,1,64,27.422604,27.434291,28.681857,25.673358,28.681857,28.494765,28.216938,0.426113,0.419455
1.036,uint8_t,22,balanced,2,2,64,26.415750,26.485033,29.849097,25.357807,29.849097,27.124323,26.954185,0.486635,0.479031
1.026,uint8_t,22,bosenelson,1,0,64,57.826303,57.799771,58.446959,57.215785,58.446959,58.153996,58.051267,0.054797,0.053941
1.073,uint8_t,22,bosenelson,1,1,64,55.797983,55.790965,58.820791,54.816304,58.820791,56.401611,56.178917,0.426613,0.419947
1.181,uint8_t,22,bosenelson,1,2,64,72.165085,72.190918,76.045524,71.526035,76.045524,72.595551,72.553223,0.319048,0.314063
1.047,uint8_t,22,bosenelson,2,0,64,57.981947,57.942971,58.909181,56.783494,58.909181,58.714173,58.524152,0.246253,0.242405
1.034,uint8_t,22,bosenelson,2,1,64,27.433922,27.440466,29.684547,26.651448,29.684547,27.942770,27.874927,0.204113,0.200924
1.026,uint8_t,22,bosenelson,2,2,64,23.135361,23.171709,24.049025,22.993366,24.049025,23.368321,23.348744,0.024980,0.024590
0.901,uint8_t,23,bitonic,1,0,64,35.534738,35.521140,36.063309,34.975284,36.063309,35.864914,35.736672,0.037243,0.036661
0.916,uint8_t,23,bitonic,1,1,64,35.444312,35.438971,35.923223,34.997561,35.923223,35.754217,35.667279,0.037901,0.037309
0.931,uint8_t,23,bitonic,1,2,64,44.881621,44.873112,45.896132,44.022544,45.896132,45.282942,45.160079,0.075703,0.074520
0.838,uint8_t,23,bitonic,2,0,64,27.115440,27.134143,30.335787,26.665051,30.335787,27.359193,27.342854,0.195938,0.192876
0.855,uint8_t,23,bitonic,2,1,64,20.475452,20.456505,21.199395,19.781734,21.199395,20.898205,20.820222,0.074524,0.073359
0.836,uint8_t,23,bitonic,2,2,64,19.098643,19.112872,20.746916,18.852537,20.746916,19.325865,19.247317,0.058699,0.057782
0.876,uint8_t,23,oddeven,1,0,64,30.010717,30.019861,31.426517,29.599063,31.426517,30.309077,30.279983,0.060126,0.059186
0.831,uint8_t,23,oddeven,1,1,64,27.792957,27.880460,31.148992,27.399912,31.148992,28.032063,27.995282,0.337431,0.332159
0.959,uint8_t,23,oddeven,1,2,64,45.191885,45.160230,47.032213,44.468174,47.032213,45.518323,45.461916,0.133713,0.131624
0.814,uint8_t,23,oddeven,2,0,64,23.316526,23.386009,26.927201,22.680673,26.927201,23.978818,23.776223,0.340156,0.334841
0.853,uint8_t,23,oddeven,2,1,64,19.116209,19.186804,20.346445,18.850888,20.346445,19.633539,19.489585,0.066689,0.065647
0.846,uint8_t,23,oddeven,2,2,64,19.133033,19.195340,20.762075,18.921716,20.762075,19.598968,19.518310,0.072443,0.071311
0.785,uint8_t,23,batcher,1,0,64,40.358933,40.312847,41.121015,39.224745,41.121015,40.879415,40.824507,0.158729,0.156248
0.842,uint8_t,23,batcher,1,1,64,39.213257,39.359284,43.202192,38.650736,43.202192,39.876989,39.696738,0.672607,0.662097
0.88,uint8_t,23,batcher,1,2,64,44.804018,44.796813,46.304893,43.754615,46.304893,45.146482,45.044371,0.090722,0.089304
0.821,uint8_t,23,batcher,2,0,64,32.653390,32.710563,35.638860,31.810375,35.638860,33.402893,33.100542,0.355811,0.350251
0.836,uint8_t,23,batcher,2,1,64,20.583397,20.655281,23.221601,20.360454,23.221601,20.835629,20.710507,0.218754,0.215336
0.834,uint8_t,23,batcher,2,2,64,19.066543,19.098717,20.276731,18.588933,20.276731,19.450642,19.284529,0.051657,0.050850
1.098,uint8_t,23,balanced,1,0,64,43.116443,43.201551,46.256096,42.482902,46.256096,44.089440,43.603703,0.344372,0.338991
1.067,uint8_t,23,balanced,1,1,64,44.871564,44.892792,46.080781,44.343512,46.080781,45.335066,45.147751,0.071975,0.070850
1.081,uint8_t,23,balanced,1,2,64,67.200538,67.308912,70.971554,66.703471,70.971554,67.970092,67.536975,0.281735,0.277333
1.088,uint8_t,23,balanced,2,0,64,36.258675,36.291674,37.008248,35.700795,37.008248,36.756920,36.672146,0.092720,0.091271
1.098,uint8_t,23,balanced,2,1,64,24.644782,24.688678,26.852630,24.196367,26.852630,25.178271,24.993570,0.142883,0.140651
1.105,uint8_t,23,balanced,2,2,64,27.574707,27.544379,29.396363,25.861150,29.396363,28.833578,28.612952,0.684314,0.673622
1.048,uint8_t,23,bosenelson,1,0,64,59.635919,59.667017,60.795209,59.202853,60.795209,60.000281,59.913623,0.060978,0.060025
1.086,uint8_t,23,bosenelson,1,1,64,61.816261,61.929690,65.417912,60.924216,65.417912,62.977277,62.412416,0.551363,0.542748
1.284,uint8_t,23,bosenelson,1,2,64,75.214530,75.262531,78.357450,73.740632,78.357450,76.702356,75.966304,0.661392,0.651058
1.119,uint8_t,23,bosenelson,2,0,64,65.732139,65.676055,67.147314,64.634142,67.147314,66.413054,66.306238,0.255960,0.251960
1.115,uint8_t,23,bosenelson,2,1,64,28.535964,28.616580,32.061616,28.118293,32.061616,29.188344,28.939595,0.280245,0.275866
1.12,uint8_t,23,bosenelson,2,2,64,29.447439,29.407279,30.194997,28.679790,30.194997,29.937033,29.779385,0.098665,0.097123
0.829,uint8_t,24,bitonic,1,0,64,30.243067,30.282048,33.103516,29.543952,33.103516,30.668876,30.569540,0.203277,0.200101
0.902,uint8_t,24,bitonic,1,1,64,32.339549,32.301072,33.040047,31.397614,33.040047,32.916151,32.860956,0.180252,0.177436
1.0,uint8_t,24,bitonic,1,2,64,45.599968,45.614814,46.335704,44.371932,46.335704,46.137624,46.071137,0.122904,0.120984
0.844,uint8_t,24,bitonic,2,0,64,22.247750,22.238487,23.264400,21.611308,23.264400,22.595888,22.502658,0.063956,0.062957
0.884,uint8_t,24,bitonic,2,1,64,17.724832,17.828696,20.798949,17.244151,20.798949,18.393512,18.074367,0.230675,0.227071
0.865,uint8_t,24,bitonic,2,2,64,17.674746,17.680486,18.033289,17.465137,18.033289,17.889677,17.791343,0.013265,0.013058
0.852,uint8_t,24,oddeven,1,0,64,33.391217,33.487511,37.215016,32.870815,37.215016,33.738836,33.702809,0.395664,0.389482
0.898,uint8_t,24,oddeven,1,1,64,32.703722,32.801284,35.991141,32.247844,35.991141,33.225223,33.130622,0.312834,0.307946
0.984,uint8_t,24,oddeven,1,2,64,44.988739,45.019167,47.845000,44.280476,47.845000,45.600504,45.348269,0.212948,0.209621
0.801,uint8_t,24,oddeven,2,0,64,20.452626,20.533541,22.307178,20.107040,22.307178,21.095213,20.781963,0.126387,0.124412
0.889,uint8_t,24,oddeven,2,1,64,19.770108,19.776711,20.450083,18.887620,20.450083,20.373076,20.281697,0.111974,0.110225
0.858,uint8_t,24,oddeven,2,2,64,18.493755,18.509975,20.705726,17.743341,20.705726,19.034061,18.887081,0.176274,0.173520
0.838,uint8_t,24,batcher,1,0,64,39.626961,39.629083,40.703601,39.191998,40.703601,39.899795,39.855781,0.070286,0.069188
0.849,uint8_t,24,batcher,1,1,64,37.051421,37.076502,38.826629,36.606064,38.826629,37.306543,37.272601,0.124301,0.122359
0.949,uint8_t,24,batcher,1,2,64,45.720608,45.756225,47.362560,44.864327,47.362560,46.317088,46.175051,0.161189,0.158671
